TransactionID,Date,AccountID,AccountName,TransactionType,Amount,Currency,ExchangeRate,Balance,Merchant,MerchantPhone,MerchantEmail,Category,Subcategory,Country,City,PostalCode,CardNumber,Email,Phone,IsFraud,Notes,CustomerSince
TX103476,11/6/2024,AC4100,Sana Reddy,CREDIT,107.06,AED,19.5485,-1865535.8,Walmart,,walmart@biz.com,Automotive,Fuel,India,Noida,248724,XXXX-XXXX-6984,sana.reddy@yahoo.com,-6442593453,No,repeat purchase,2/9/2019
TX102639,10/14/2024,AC1477,Neha Kmar,Debit,53.38,INR,1,-1560519.34,Starbucks,8427711658,starbucks@biz.com,Utilities,Electricity,India,Kolkata,102845,4.81826E+15,neha.kmar@example.com,-2983412183,No,promo applied,14/10/2020
TX103705,7/27/2024,AC8124,Lina Bose,Refund,47.9,AED,21.8884,-1937229.43,Myntra,-3288683243,myntra@biz.com,Dining,Restaurant,UAE,Hyderabad,577342,XXXX-XXXX-XXXX-3457,lina.bose@hotmail.com,5782331646,No,chargeback requested,Jan-22
TX100133,7/13/2024,AC8538,Suresh Singh,Refund,58.46,USD ,81.2486,-155397.57,BigBasket,-2286844614,bigbasket@biz.com,Health,Pharmacy,UK,Chennai,675778,XXXX-XXXX-4777,suresh.singh@gmail.com,2622937042,No,chargeback requested,Jan-17
TX105015,2/2/2024,AC9130,Rohit Chopra,Debit,17.92,INR,1,-2624723.17,Reliance,2694730379,reliance@biz.com,Dining,Cafe,Australia,Chennai,283899,XXXX-XXXX-9098,rohit.chopra@hotmailcom,8249107299,No,suspected fraud,2025
TX105853,1/26/2024,AC2398,Vikram Iyer,debit,INR 10.23,USD,82.3435,-2913948.37,LocalMart,6702091663,localmart@biz.com,Dining,FastFood,UK,Bengaluru,171708,XXXX-XXXX-XXXX-9703,vikram.iyer@example.com,3982669325,No,suspected fraud,Oct-18
TX100821,8/27/2024,AC7411,Karan Reddy,Debit,Rs 179.69,USD,80.0357,-480462.14,Reliance,,,Travel,Hotel,India,Jaipur,497317,XXXX-XXXX-XXXX-2988,karan.reddy@example.com,5733645821,No,promo applied,2016
TX102588,3/24/2025,AC9621,Arjun Singh,Debit,INR 12.68  ,AED,18.3022,-1558982.13,Swiggy,5142208073,swiggy@biz.com,Education,Books,Canada,Noida,159827,XXXX-XXXX-5901,,7969536726,No,cashback credited,2024
TX101509,7/27/2024,AC9954,Amit Singh,debit,$195.01 ,INR,1,-987498.25,Amazon,1529785049,amazon@biz.com,Utilities,Internet,USA,Delhi,407315,XXXX-XXXX-3318,amit.singh@gmail.com,8184556728,No,suspected fraud,1/1/2020
TX101414,12/22/2024,AC3596,Sana Reddy,Refund,15.3,AED,21.629,-975595.84,Myntra,,myntra@biz.com,Entertainment,Concert,USA,Delhi,176325,XXXX-XXXX-7858,sana.reddy@example.com,4425455436,No,repeat purchase,11/12/2021
TX105183,8/22/2024,AC8618,Krn Joshi,Refund,51.47,USD,79.8941,-2679773.28,AutoZone,-8099478641,autozone@biz.com,Utilities,Water,USA,Hyderabad,505541,XXXX-XXXX-8175,krn.joshi@gmail.com,-8750234538,No,chargeback requested,21/07/2015
TX103371,8/23/2024,AC1637,Priya Singh,Debit,7.89,USD,78.2233,-1824071.3,AutoZone,-2813401733,autozone@biz.com,Travel,Hotel,India,Hyderabad,510727,XXXX-XXXX-4970,priya.singh@example.com,-7571107073,No,chargeback requested,16/07/2023
TX102593,8/20/2024,AC8811,Lina Kumar,Refund,?35.50,AED,19.6378,-1559113.61,Flipkart,4386962424,,Automotive,Fuel,UK,Delhi,234741,XXXX-XXXX-XXXX-9668,lina.kumar@gmail.com,6861864719,No,repeat purchase,2022
TX103468,10/7/2023,AC8443,anita DESAI,debit,19.19,INR,1,-1850581.7,LocalMart,-712201363,,Education,Course,UK,Bengaluru,679428,XXXX-XXXX-7031,anita.desai@yahoo.com,917498753,No,"manual adjustment -- verify
contact support",4/27/2016
TX104309,1/18/2025,AC6880,Rohit Joshi,CREDIT,18.96,INR,1,-2308574.45,AutoZone,4274247476,autozone@biz.com,Automotive,Fuel,India,Bengaluru,665470,XXXX-XXXX-XXXX-7894,rohit.joshi@example.com,9374549263,No,cashback credited,19/11/2019
TX102466,4/4/2025,AC6616,Maya Khan,Debit,13.25,gbp,100.2405,-1483052.85,ElectroWorld,6214490747,electroworld@biz.com,Dining,FastFood,UAE,Gurugram,302382,XXXX-XXXX-4148,maya.khan@yahoo.com,-2298391025,No,,2016
TX103480,9/21/2023,AC1880,Amit Reddy,Debit,23.04,USD,80.1599,-1865702.15,Walmart,2350232772,,Clothing,Women,Canada,Mumbai,427376,XXXX-XXXX-3153,amit.reddy@example.com,-6267094977,No,suspected fraud,2015
TX104939,8/13/2024,AC4511,Rohit Mehta,CREDIT,?6.17,INR,1,-2592579.12,Myntra,939664735,myntra@biz.com,Electronics,Mobile,Canada,Bengaluru,567315,XXXX-XXXX-3320,rohit.mehta@example.com,4053362876,No,monthly subscription,12/9/2016
TX100600,9/5/2025,AC7782,Anita Desai,CREDIT,82.14,AED,20.0977,"?-280,163.46",ElectroWorld,4543606837,,Health,Clinic,Australia,Noida,922921,XXXX-XXXX-1987,anita.desai@gmail.com,2668955786,No,,Mar-19
TX103023,3/26/2025,AC6304,Arjun Desai,debit,132.25,INR,1,"?-1,652,056.60",Walmart,7739757040,walmart@biz.com,Health,Pharmacy,India,Pune,618595,XXXX-XXXX-2861,arjun.desai@example.com,6083476349,No,manual adjustment,Dec-20
TX102386,7/14/2024,AC3684,Rohit Bose,CREDIT,25.12,gbp,103.9727,-1288468.88,LocalMart,67674195,,Utilities,Water,Australia,Noida,288938,XXXX-XXXX-9427,rohit.bose@hotmail.com,-6819893560,No,promo applied,7/26/2024
TX104919,1/17/2024,AC5278,Suresh Chopra,Credit,156.22,INR,1,"?-2,583,191.28",Myntra,5278941822,,Utilities,Internet,UK,Bengaluru,573486,4.57045E+15,suresh.chopra@hotmailcom,370031157,No,,Jan-16
TX104883,10/21/2024,AC6414,Asha Mehta,Debit,58.58,AED,20.4244,-2582333.92,Swiggy,2988669056,swiggy@biz.com,Dining,Restaurant,USA,Chennai,777427,XXXX-XXXX-1120,asha.mehta@yahoo.com,6681113919,No,monthly subscription,2023
TX105321,9/30/2024,AC1804,Anita Khan,Debit,7.86,GBP,96.9352,-2773457.7,Reliance,3172693520,reliance@biz.com,Electronics,Accessory,India,Gurugram,N/A,XXXX-XXXX-2113,anita.khan@example.com,1240144754,No,promo applied,Aug-16
TX100854,6/29/2024,AC6718,Priya Nair,Refund,182.11,INR,1,-489585.62,Paytm Mall,8826928327,,Automotive,Fuel,USA,Pune,655542,XXXX-XXXX-3671,priya.nair@example.com,2329333826,No,manual adjustment,May-16
TX100487,8/1/2024,AC9800,Sam Joshi,Credit,9.04,USD,81.8315,-260087.16,Swiggy,3050807353,swiggy@biz.com,Automotive,Repair,Canada,Mumbai,992159,XXXX-XXXX-2698,sam.joshi@example.com,6831282047,Yess,manual adjustment,Nov-19
TX105649,3/21/2024,AC1173,Priya Khan,Debit,-102.14,GBP ,101.7956,-2873794.25,Myntra,369205899,,Groceries,Supermarket,UAE,Gurugram,325888,XXXX-XXXX-9582,priya.khan@gmail.com,2356496764,No,repeat purchase,Apr-20
TX102470,4/26/2024,AC8278,Maya Nair,debit,120.01,GBP,101.3015,-1483180.66,Reliance,1498216248,reliance@biz.com,Entertainment,Streaming,Australia,Jaipur,902596,XXXX-XXXX-8257,maya.nair@gmail.com,7168713199,No,promo applied,3/22/2022
TX100592,9/26/2024,AC8543,Dev Bose,Debit,58.84,INR,1,n/a,Walmart,,,Electronics,Mobile,Canada,Bengaluru,904679,,dev.bose@hotmail.com,6701470397,No,monthly subscription,6/10/2015
TX101608,8/21/2024,AC8586,Maya Mehta,CREDIT,48.8,INR,1,-1009062.98,ShopEasy,6766369602,shopeasy@biz.com,Electronics,Laptop,Australia,Gurugram,539893,XXXX-XXXX-7118,maya.mehta@example.com,2024742115,No,cashback credited,Mar-24
TX105088,6/10/2025,AC4791,Amit Chopra,Debit,36.65,GBP,102.2929,-2653336.32,Walmart,5615943609,walmart@biz.com,Utilities,Internet,USA,Chennai,295457,XXXX-XXXX-XXXX-8607,amit.chopra@hotmail.com,2748766503,No,monthly subscription,2/9/2022
TX102751,10/31/2023,AC5015,anita DESAI,Debit,218.68,INR,1,-1616990.22,Myntra,-2551807286,myntra@biz.com,Entertainment,Concert,Canada,Kolkata,828595,XXXX-XXXX-4958,anita.desai@example.com,3880961222,No,,2015
TX103797,7/19/2024,AC6753,Asha Chopra,Debit,42.71,gbp,101.0706,-2118163.93,LocalMart,2486707960,,Utilities,Water,USA,Chennai,843612,XXXX-XXXX-2331,asha.chopra@yahoo.com,7927477522,No,suspected fraud,4/3/2023
TX100099,12/29/2023,AC6275,Priya Gupta,Credit,24.99,USD,77.3067,-145058.83,Reliance,,reliance@biz.com,Dining,Cafe,USA,Delhi,716429,,priya.gupta@gmail.com,7089720077,No,repeat purchase,Jun-20
TX105109,1/10/2025,AC2377,Raj Nair,CREDIT,-36.5,AED,20.7042,-2653738.15,Zomato,5120387252,,Entertainment,Concert,UAE,Chennai,628097,4.12767E+15,raj.nair@example.com,-5280290286,No,manual adjustment,7/6/2021
TX104583,12/28/2023,AC9938,Rohit Sharma,Refund,84.84,USD,77.927,-2465496.87,Flipkart,,,Health,Pharmacy,Canada,Chennai,744186,XXXX-XXXX-3479,rohit.sharma@gmail.com,-9478644035,No,cashback credited,Nov-15
TX102132,12/24/2024,AC4060,Raj Khan,Debit,74.25,USD,77.6887,-1214299.02,Myntra,8374285498,myntra@biz.com,Clothing,Men,USA,Hyderabad,744084,XXXX-XXXX-XXXX-2190,raj.khan@hotmail.com,9285721576,No,suspected fraud,2019
TX102931,9/15/2023,AC7121,Rahul Patel,Debit,19.17,INR,1,-1640560.09,BigBasket,,bigbasket@biz.com,Groceries,Specialty,UK,Pune,167568,XXXX-XXXX-XXXX-8032,rahul.patel@hotmail.com,-7437148080,No,manual adjustment,2016
TX100413,1/13/2025,AC7124,Suresh Bose,CREDIT,153.43,USD,74.8347,"?-190,096.51",ShopEasy,7120125881,shopeasy@biz.com,Education,Course,India,Noida,157249,XXXX-XXXX-XXXX-8303,suresh.bose@gmail.com,4724420350,No,,9/12/2015
TX100357,5/16/2025,AC5558,Sam Mehta,debit,23.42,INRr,1,-189031.69,AutoZone,-6090258155,,Clothing,Women,UK,Hyderabad,N/A,XXXX-XXXX-4631,sam.mehta@gmail.com,9719492777,No,monthly subscription,1/7/2016
TX103622,6/20/2025,AC3234,Rhul Gupt,CREDIT,3.08,INR ,1,-1935287.71,ElectroWorld,4052609969,electroworld@biz.com,Clothing,Men,India,Mumbai,N/A,XXXX-XXXX-XXXX-5363,rhul.gupt@gmail.com,520424528,No,promo applied,May-20
TX102419,10/31/2024,AC8294,Priya Nair,Refund,6.74,GBP,99.0751,-1412449.5,Paytm Mall,111617033,,Automotive,Fuel,Australia,Gurugram,243573,XXXX-XXXX-4153,priya.nair@hotmail.com,6309671120,No,cashback credited,Jan-24
TX104503,5/15/2024,AC3404,Raj Roy,Refund,?54.36,INR,1,"?-2,463,378.08",BigBasket,,bigbasket@biz.com,Groceries,Specialty,UK,Mumbai,449448,XXXX-XXXX-XXXX-5886,raj.roy@hotmail.com,,No,suspected fraud,11/9/2021
TX103465,2/8/2025,AC5683,Sana Das,Credit,6.66,GBP,95.787,-1850542.6,ShopEasy,,shopeasy@biz.com,Dining,FastFood,Australia,Bengaluru,498539,XXXX-XXXX-3898,sana.das@hotmail.com,-1865997338,No,,Oct-24
TX100015,11/22/2023,AC1963,Maya Roy,Refund,16.87,GBP,98.7607,9545.73,Flipkart,9929481174,flipkart@biz.com,Health,Pharmacy,UAE,Jaipur,996559,XXXX-XXXX-XXXX-6444,maya.roy@example.com,,No,promo applied,2019
TX101961,3/8/2025,AC2375,Sam Desai,Credit,46.65x,INR,1,-1170233.85,Walmart,9067875638,walmart@biz.com,Electronics,Accessory,UAE,Noida,339534,XXXX-XXXX-2790,sam.desai@example.com,6743576175,No,"chargeback requested -- verify
contact support",2025
TX100203,4/10/2024,AC5538,Anita Iyer,Debit,Rs 117.28,INR,1,-164006.27,LocalMart,,localmart@biz.com,Groceries,Supermarket,UAE,Chennai,105683,XXXX-XXXX-8757,anita.iyer@yahoo.com,2723724294,,monthly subscription,Aug-23
TX100036,9/29/2024,AC7115,Neha Chopra,debit,$42.55 ,AED,18.1754,"?-143,619.29",BigBasket,,,Automotive,Repair,India,Jaipur,740729,XXXX-XXXX-XXXX-4989,neha.chopra@example.com,5100584240,No,suspected fraud,2019
TX100435,10/8/2024,AC9545,Karan Mehta,debit,USD 36.19,USD,72.0258,-258558.23,AutoZone,6927879475,autozone@biz.com,Clothing,Women,UK,Delhi,821641,XXXX-XXXX-3918,karan.mehta@examplecom,512112725,No,cashback credited,2020
TX100589,1/8/2024,AC2123,Suresh Singh,debit,11.85,GBP ,106.027,-279950.97,BigBasket,6489225169,bigbasket@biz.com,Groceries,Supermarket,UK,Hyderabad,560229,XXXX-XXXX-XXXX-3364,suresh.singh@example.com,6970463795,No,chargeback requested,3/3/2022
TX101965,10/7/2024,AC1869,Dev Roy,CREDIT,36.87,INRr,1,-1170351.39,ElectroWorld,5582636071,,Health,Clinic,Australia,Gurugram,798815,XXXX-XXXX-1712,dev.roy@yahoocom,-145335789,No,,Aug-19
TX102790,1/23/2025,AC7509,Ritu Desai,debit,67.63x,AED,20.436,-1624156.4,Flipkart,,flipkart@biz.com,Groceries,Specialty,India,Noida,963,XXXX-XXXX-7613,ritu.desai@example.com,382658160,No,manual adjustment,2018
TX104419,11/22/2023,AC9368,Neha Iyer,Debit,2.31,INR,1,-2452266.84,Reliance,7059824002,reliance@biz.com,Electronics,Mobile,Australia,Kolkata,165193,XXXX-XXXX-6140,neha.iyer@gmail.com,1045577664,No,chargeback requested,Feb-25
TX100012,6/10/2025,AC6429,Arjun Chopra,Debit,44.27,USD,80.1886,9557.92,Walmart,-4620708933,walmart@biz.com,Groceries,Supermarket,Canada,Bengaluru,807118,XXXX-XXXX-7953,arjun.chopra@gmail.com,4947028155,No,,2018
TX105023,2/9/2024,AC3581,Maya Patel,debit,4.86,INR,1,-2625001.11,LocalMart,1486019588,,Dining,Restaurant,UK,Kolkata,215114,XXXX-XXXX-8351,maya.patel@example.com,-1920985313,No,manual adjustment,8/16/2016
TX101448,4/13/2024,AC8774,Neha Gupta,Credit,146.34,GBP,109.9203,-976597.86,Reliance,6813676776,reliance@biz.com,Education,Books,Canada,Kolkata,537130,XXXX-XXXX-6927,neha.gupta@hotmail.com,4252209497,No,suspected fraud,8/12/2022
TX104076,8/3/2025,AC9820,Arjun Patel,Credit,USD 21.42,INR,1,-2231758.32,ShopEasy,5924089757,,Groceries,Specialty,UK,Hyderabad,247478,XXXX-XXXX-8748,arjun.patel@yahoo.com,301141178,No,,19/06/2017
TX103240,2/17/2025,AC1047,Neha Kumar,Debit,33.62,AED,19.6589,-1714301.86,Amazon,-805419545,amazon@biz.com,Electronics,Mobile,Australia,Hyderabad,505829,XXXX-XXXX-XXXX-1866,neha.kumar@gmail.com,-8635494427,No,promo applied,3/25/2018
TX104899,11/8/2024,AC4260,Isha Mehta,Debit,68.34,USD,72.7243,-2582649.59,Zomato,-8473024769,,Entertainment,Concert,USA,Jaipur,678343,XXXX-XXXX-6946,isha.mehta@yahoo.com,-910121383,No,manual adjustment,2019
TX101530,4/21/2024,AC8160,Dev Patel,Debit,39.22,AED,18.2403,-1000566.29,Zomato,,,Education,Books,Australia,Noida,699416,XXXX-XXXX-XXXX-1236,dev.patel@yahoo.com,2906037492,No,promo applied,25/12/2020
TX100540,3/2/2025,AC1605,Sana Reddy,Credit,90.27,INR,1,-276504.83,BigBasket,,bigbasket@biz.com,Entertainment,Streaming,Australia,Mumbai,897364,4.68242E+15,sana.reddy@example.com,2103787424,No,manual adjustment,20/07/2017
TX103655,5/4/2025,AC4283,Uma Joshi,CREDIT,51.26,usd ,77.5393,-1935945.25,ShopEasy,1154023156,shopeasy@biz.com,Utilities,Electricity,India,Gurugram,548424,XXXX-XXXX-6012,uma.joshi@hotmail.com,2114497705,No,monthly subscription,2018
TX104371,8/2/2024,AC8729,Anita Joshi,Debit,17.2,USD,79.4679,"?-2,420,189.03",Zomato,-7578250368,,Clothing,Women,Canada,Mumbai,176120,XXXX-XXXX-XXXX-6249,anita.joshi@example.com,-4009770519,No,repeat purchase,3/2/2021
TX104845,9/12/2023,AC7821,Priya Nair,Debit,62.63,INR,1,-2580241.81,ElectroWorld,,electroworld@biz.com,Groceries,Specialty,Canada,Pune,871822,XXXX-XXXX-1935,priya.nair@gmail.com,604455688,No,"monthly subscription -- verify
contact support",11/6/2024
TX104935,10/12/2023,AC1738,Uma Singh,CREDIT,Rs 63.57,INR,1,-2592433.12,BigBasket,-2217988271,bigbasket@biz.com,Entertainment,Movies,UK,Hyderabad,792886,XXXX-XXXX-XXXX-5816,uma.singh@hotmail.com,-3156661361,No,manual adjustment,2022
TX102350,12/10/2024,AC4473,Priya Singh,debit,118.15,INR,1,"?-1,284,365.83",Starbucks,,,Electronics,Mobile,India,Mumbai,207719,XXXX-XXXX-XXXX-9290,priya.singh@hotmail.com,9188700361,No,promo applied,6/12/2022
TX101495,10/5/2023,AC5374,Asha Desai,debit,367.72,INR,1,-986887.39,Amazon,,,Travel,Hotel,Australia,Gurugram,718503,XXXX-XXXX-7297,asha.desai@yahoo.com,-1374794046,No,repeat purchase,unknown
TX104196,2/2/2025,AC8223,Rahul Das,Credit,123.56,INRr,1,-2237590.88,ShopEasy,6876254073,shopeasy@biz.com,Utilities,Water,UAE,Bengaluru,457011,XXXX-XXXX-XXXX-2162,rahul.dashotmail.com,111617033,No,manual adjustment,Jan-17
TX105842,8/20/2025,AC3392,Sam Iyer,CREDIT,5.52,INR,1,"?-2,913,270.47",LocalMart,5601586976,localmart@biz.com,Automotive,Repair,USA,Noida,876541,4.64162E+15,sam.iyer@example.com,8193277370,No,promo applied,Aug-24
TX105217,10/11/2023,AC8400,Rohit Reddy,Credit,18.02,INR,1,-2680853.82,Starbucks,2361914468,starbucks@biz.com,Education,Books,Australia,Mumbai,370385,XXXX-XXXX-XXXX-1776,rohit.reddy@yahoo.com,8441175471,No,suspected fraud,20/07/2021
TX103075,3/30/2025,AC8002,Isha Khan,Refund,293.44,INR,1,-1653514.24,AutoZone,-2355732865,autozone@biz.com,Utilities,Water,UAE,Bengaluru,878504,XXXX-XXXX-XXXX-9169,isha.khan@yahoo.com,1403690555,No,monthly subscription,10/2/2020
TX103611,11/27/2023,AC6735,Anita Gupta,CREDIT,37.85,AED,18.5631,-1931957.09,Starbucks,5486599843,starbucks@biz.com,Health,Pharmacy,USA,Hyderabad,318808,XXXX-XXXX-7302,anita.gupta@hotmail.com,-9490599918,No,suspected fraud,7/8/2017
TX102201,6/2/2024,AC4858,Anita Gupta,debit,26.34,USD,79.2319,-1229848.48,Flipkart,,flipkart@biz.com,Education,Course,UK,Hyderabad,725662,XXXX-XXXX-XXXX-2392,anita.gupta@hotmail.com,3352111171,No,repeat purchase,2021
TX105813,12/14/2024,AC5305,Ritu Desai,Refund,12.06,INR,1,-2904011.1,Swiggy,6073826340,,Automotive,Fuel,India,Chennai,328777,XXXX-XXXX-XXXX-9373,ritu.desaigmail.com,5304926312,No,manual adjustment,11/15/2021
TX105224,9/3/2025,AC9290,Maya Mehta,Credit,1121.91,INR,1,-2681599.58,LocalMart,3190799274,localmart@biz.com,Entertainment,Concert,UAE,Gurugram,583145,XXXX-XXXX-XXXX-1810,maya.mehta@hotmail.com,-5773645911,No,manual adjustment,2024
TX102554,8/11/2024,AC2541,Ritu Patel,Debit,11.68,USD ,75.8251,-1557748.73,BigBasket,,bigbasket@biz.com,Travel,Taxi,Australia,Jaipur,638613,XXXX-XXXX-4988,ritu.patel@yahoo.com,3130660750,No,chargeback requested,2017
TX101968,10/26/2024,AC2070,Raj Roy,Debit,26.21,INR,1,"?-1,170,391.37",AutoZone,,autozone@biz.com,Groceries,Supermarket,Australia,Bengaluru,272720,4.00822E+15,raj.roy@gmail.com,,No,repeat purchase,11/22/2022
TX100705,1/19/2024,AC3963,Vikram Patel,debit,68.53,USD,80.9785,-440831.8,Zomato,-2336358693,,Groceries,Specialty,India,Kolkata,746890,,vikram.patel@hotmail.com,2912562986,No,manual adjustment,2022
TX105727,5/19/2024,AC4186,Dev Khan,Refund,25.11,USD,73.3159,-2901634.89,Reliance,,reliance@biz.com,Automotive,Repair,UAE,Noida,545180,XXXX-XXXX-4638,dev.khan@yahoo.com,7474367171,No,monthly subscription,Oct-16
TX103747,4/11/2024,AC4151,Asha Sharma,Credit,41.02x,GBP,103.6367,-2085803.85,Reliance,1859026755,,Utilities,Water,Australia,Jaipur,397980,XXXX-XXXX-XXXX-3853,asha.sharma@gmail.com,9993665204,No,monthly subscription,2021
TX101980,12/4/2024,AC3302,Anita Desai,Credit,10.32,USD,76.7256,-1197653.78,AutoZone,9064392325,,Dining,Cafe,USA,Delhi,178422,XXXX-XXXX-9791,anita.desai@yahoo.com,9203066749,No,promo applied,Feb-26
TX100439,12/22/2023,AC8402,Rahul Gupta,Refund,30.98,AED,20.7223,-258695.91,Myntra,2239735187,myntra@biz.com,Automotive,Fuel,USA,Kolkata,743280,XXXX-XXXX-8488,rahul.gupta@yahoo.com,-8040884363,No,suspected fraud,6/10/2016
TX102906,5/17/2025,AC4012,Rahul Singh,Debit,20.1,INR,1,-1639784.24,ElectroWorld,2235864369,electroworld@biz.com,Education,Books,UAE,Noida,708421,XXXX-XXXX-8292,rahul.singh@hotmailcom,7059029099,No,chargeback requested,Feb-17
TX102117,11/20/2024,AC4980,Arjun Kumar,Debit,10.04,INR,1,"?-1,200,486.70",AutoZone,,autozone@biz.com,Groceries,Specialty,UK,Kolkata,900650,XXXX-XXXX-XXXX-8751,arjun.kumar@gmail.com,9109718461,No," -- verify
contact support",Oct-22
TX105862,6/22/2025,AC5852,Priya Roy,debit,INR 22.16,USD,74.9781,-2914139.75,BigBasket,6240067011,,Clothing,Men,UK,Pune,767491,XXXX-XXXX-XXXX-3046,priya.roy@example.com,9622969933,No,chargeback requested,Apr-17
TX100924,4/9/2025,AC8357,Suresh Mehta,debit,138.94,GBP,103.5468,-529943.35,Starbucks,,starbucks@biz.com,Clothing,Women,Australia,Gurugram,467172,4.20251E+15,suresh.mehta@hotmailcom,4782755646,No,cashback credited,2020
TX101688,8/16/2025,AC7346,Arjun Nair,Debit,46.52,GBP,107.9162,-1078107.63,Myntra,6467255971,,Entertainment,Streaming,USA,Mumbai,277755,XXXX-XXXX-XXXX-2976,arjun.nair@hotmail.com,9637915959,No,suspected fraud,Jul-17
TX103783,4/1/2025,AC8055,Priya Reddy,Credit,8.11,GBP,94.8045,"?-2,117,921.01",ShopEasy,,shopeasy@biz.com,Travel,Flight,Canada,Noida,520656,XXXX-XXXX-7290,priya.reddy@yahoo.com,1677568237,No,promo applied,9/4/2017
TX105771,6/30/2024,AC2826,Asha Singh,Debit,USD 27.19,USD,82.2347,-2902552.93,ElectroWorld,-5375887040,,Travel,Flight,Australia,Gurugram,394416,XXXX-XXXX-XXXX-5560,asha.singh@example.com,9153464194,No,promo applied,2022
TX104331,4/6/2025,AC9051,priya BOSE,CREDIT,8.29,GBP,92.7546,"?-2,419,180.74",AutoZone,,,Groceries,Supermarket,India,Pune,767163,XXXX-XXXX-1232,priya.bose@example.com,4402306087,No,promo applied,2021
TX102900,11/15/2024,AC5431,Asha Desai,debit,31.36,INRr,1,-1639707.96,Starbucks,3190340708,,Utilities,Water,India,Delhi,889561,XXXX-XXXX-7893,asha.desai@yahoo.com ,9115111866,No,repeat purchase,12/31/2021
TX101134,4/16/2025,AC6261,Amit Chopra,Debit,Rs 24.71,USD,78.5455,"?-556,316.29",ShopEasy,-2551807286,shopeasy@biz.com,Entertainment,Streaming,UK,Delhi,286875,XXXX-XXXX-3487,amit.chopra@example.com,2625429708,No,repeat purchase,29/04/2021
TX102481,6/16/2025,AC4679,Priya Chopra,Debit,260.67,USD,74.9164,-1483806.85,Swiggy,1838098350,,Automotive,Repair,UK,Pune,288204,XXXX-XXXX-2886,priya.chopra@gmail.com,3351499746,No,repeat purchase,2017
TX101108,9/25/2024,AC6200,Uma Das,Refund,15.67,USD,78.8018,-555083.94,Walmart,3634159841,walmart@biz.com,Groceries,Supermarket,Canada,Pune,173178,XXXX-XXXX-7865,uma.das@example.com,3099949601,No,promo applied,Mar-18
TX103961,11/16/2024,AC3474,Rohit Khan,CREDIT,320.07,USD,82.3657,"?-2,121,809.01",ShopEasy,2726430684,,Education,Books,India,Hyderabad,320831,XXXX-XXXX-4478,rohit.khan@yahoo.com,-7521456303,No,"chargeback requested -- verify
contact support",6/5/2020
TX102614,6/16/2024,AC7968,Asha Singh,Credit,67.94,USD,79.9968,-1559576.35,Paytm Mall,9746628289,paytmmall@biz.com,Education,Books,USA,Gurugram,859100,,asha.singh@hotmail.com,4153784166,No,chargeback requested,Nov-15
TX105644,12/12/2024,AC3735,Raj Chopra,CREDIT,82.48,INRr,1,-2873632.5,Paytm Mall,4473073407,paytmmall@biz.com,Utilities,Electricity,UAE,Delhi,432791,XXXX-XXXX-2398,raj.chopra@hotmail.com,8090626991,No,monthly subscription,2023
TX102536,8/1/2024,AC4277,Anita Das,Credit,106.8,INR,1,-1556959.21,ShopEasy,2660973506,shopeasy@biz.com,Travel,Flight,UK,Delhi,595186,XXXX-XXXX-8490,anita.das@gmail.com,8286843946,No,manual adjustment,28/10/2020
TX103448,4/20/2024,AC2570,Lina Das,debit,20.8,AED,18.0125,-1850290.68,Starbucks,,starbucks@biz.com,Clothing,Women,India,Pune,317521,4.05911E+15,lina.das@hotmail.com,,No,repeat purchase,12/6/2017
TX100768,10/27/2024,AC2646,Ritu Nair,CREDIT,15.61,AED,18.4811,"?-446,514.67",Starbucks,7726348277,starbucks@biz.com,Electronics,Laptop,Canada,Mumbai,296373,XXXX-XXXX-XXXX-2492,ritu.nair@example.com,-3997476829,No,cashback credited,26/01/2018
TX102898,4/5/2025,AC9782,Rohit Singh,Credit,23.45,INR,1,-1639668.9,Zomato,-8714569698,,Entertainment,Streaming,UAE,Mumbai,419033,XXXX-XXXX-8845,rohit.singh@example.com,-6946290117,No,repeat purchase,2017
TX105857,10/4/2024,AC7915,Ritu Desai,Debit,17.78,INR,1,-2913963.48,Swiggy,-6043625695,swiggy@biz.com,Utilities,Water,USA,Chennai,418009,,ritu.desai@gmail.com,-8859697726,No,"promo applied -- verify
contact support",Apr-25
TX105534,12/2/2023,AC4470,Suresh Roy,Refund,27.32,INR,1,-2866678.18,Myntra,7308203130,,Entertainment,Movies,Canada,Chennai,838987,XXXX-XXXX-XXXX-6629,suresh.roy@example.com,,No,suspected fraud,8/4/2024
TX103161,11/11/2024,AC3198,Uma Patel,Credit,-57.23,USD,79.5676,-1705936.76,Zomato,3289564447,zomato@biz.com,Health,Clinic,Canada,Delhi,758092,XXXX-XXXX-XXXX-4323,uma.patel@yahoo.com,9262751337,No,chargeback requested,11/16/2015
TX101919,11/5/2023,AC1628,Suresh Bose,Credit,18.79,INR,1,-1163472.99,AutoZone,6195697270,autozone@biz.com,Electronics,Accessory,UK,Bengaluru,386979,4.40866E+15,suresh.bose@hotmail.com,3217013192,No,repeat purchase,25/05/2020
TX102138,11/7/2024,AC9351,Rahul Reddy,debit,7.49,INR,1,-1214480.54,Reliance,1959141296,reliance@biz.com,Clothing,Men,Canada,Gurugram,773008,,rahul.reddy@yahoo.com,,No,monthly subscription,11/12/2024
